"Location_name","Status","Priority","Address","City","State","Zip_code","Country","Phone","Email","Website","Facebook","Instagram","YouTube","Twitter","LinkedIn","Fax","Img","Tags","Products","Description","Lat","Lng","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Position_loca","Position_phone","Position_fax","Position_email","Position_web","Position_social","Marker"
"VİTAMİN ECZANESİ","active","10000","İSKENDERUN","HATAY","","","Türkiye","3266146616","","","","","","","","","","Eczane","","","36.584673","36.1756161","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MERVE ECZANESİ","active","10000","EREĞLİ","ZONGULDAK","","","Türkiye","3723330016","","","","","","","","","","Eczane","","","41.279909","31.42026","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BEŞTAŞ ECZANESİ","active","10000","AYDINCIK","YOZGAT","","","Türkiye","3544871695","","","","","","","","","","Eczane","","","40.128571","35.286304","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MASAL ECZANESİ","active","10000","ÇUKUROVA","ADANA","","","Türkiye","3226065056","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KANDIRA ECZANESİ","active","10000","İZMİT","KOCAELİ","","","Türkiye","","","","","","","","","","","Eczane","","","40.7654408","29.9408089","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KONSEPT BALAT ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","2245038787","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BİLGE ECZANESİ","active","10000","MERKEZ","ÇANAKKALE","","","Türkiye","2862120111","","","","","","","","","","Eczane","","","40.14671999999999","26.408587","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DEVA ECZANESİ","active","10000","MERKEZ","DÜZCE","","","Türkiye","3805231023","","","","","","","","","","Eczane","","","40.83872","31.162609","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖZGE ECZANESİ","active","10000","OSMANGAZİ","BURSA","","","Türkiye","2242322532","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VERESELİ ÖMÜR ECZANESİ","active","10000","ADAPAZARI","SAKARYA","","","Türkiye","2642712709","","","","","","","","","","Eczane","","","40.788855","30.405954","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İSKELE ECZANESİ","active","10000","ARMUTLU","YALOVA","","","Türkiye","6263203260","","","","","","","","","","Eczane","","","40.518842","28.829387","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SEVİNGÜL GÖKÇE ECZANESİ","active","10000","HATAY HAVALIMANI","HATAY","","","Türkiye","","","","","","","","","","","Eczane","","","36.3640707","36.2815467","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞİRİNLER ECZANESİ","active","10000","TARSUS","MERSİN","","","Türkiye","3246513009","","","","","","","","","","Eczane","","","36.9165612","34.8952102","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ECZANE AVLU34","active","10000","ARNAVUTKÖY","İSTANBUL","","","Türkiye","9918680001","","","","","","","","","","Eczane","","","41.2131248","28.7198004","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ECZANE AKIN","active","10000","KARTAL","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","40.9062892","29.1972048","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ZEHRA CELIK ECZANESI","active","10000","KIRIKHAN","HATAY","","","Türkiye","3648682304","","","","","","","","","","Eczane","","","36.49673000000001","36.360703","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NAZLI ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3124389816","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KEMER ECZANESİ","active","10000","EFELER","AYDIN","","","Türkiye","2562131314","","","","","","","","","","Eczane","","","37.8521677","27.8780275","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ASARİYE ECZANESİ","active","10000","BEŞİKTAŞ","İSTANBUL","","","Türkiye","2122587281","","","","","","","","","","Eczane","","","41.0422066","29.0067037","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MERVENUR ECZANESİ","active","10000","ESENYURT","İSTANBUL","","","Türkiye","2128133643","","","","","","","","","","Eczane","","","41.0343177","28.6614809","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NİSPET ECZANESİ","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERİŞ ECZANESİ","active","10000","TURHAL","TOKAT","","","Türkiye","3562760676","","","","","","","","","","Eczane","","","40.38615799999999","36.087823","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"METİN ECZANESİ","active","10000","KAYAPINAR","DİYARBAKIR","","","Türkiye","","","","","","","","","","","Eczane","","","37.9653913","40.0815606","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EŞREFPAŞA ECZANESİ","active","10000","KARABAĞLAR","İZMİR","","","Türkiye","","","","","","","","","","","Eczane","","","38.3465505","27.0441009","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ULUKAN ECZANESİ","active","10000","KARATAY","KONYA","","","Türkiye","3322333420","","","","","","","","","","Eczane","","","37.8746429","32.4931554","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EMRE ECZANESI","active","10000","Merkez","YALOVA","","","Türkiye","2268135857","","","","","","","","","","Eczane","","","40.654895","29.284186","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SARILAR ECZANESİ","active","10000","BUCAK","BURDUR","","","Türkiye","2483256800","","","","","","","","","","Eczane","","","37.456548","30.589834","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÜÇLÜ ECZANESİ","active","10000","SERİK","ANTALYA","","","Türkiye","2427223543","","","","","","","","","","Eczane","","","36.917399","31.10444699999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FUNDA ECZANESİ","active","10000","KOCASİNAN","KAYSERİ","","","Türkiye","3523513721","","","","","","","","","","Eczane","","","38.8733113","35.3466253","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YILDIRIM ECZANESİ","active","10000","YENİŞEHİR","MERSİN","","","Türkiye","3243268666","","","","","","","","","","Eczane","","","36.8661859","34.4863567","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAKIR ECZANESİ","active","10000","ÇAYCUMA","ZONGULDAK","","","Türkiye","3726181435","","","","","","","","","","Eczane","","","41.428644","32.077204","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"IREM ECZANESI","active","10000","KALE","KIRIKKALE","","","Türkiye","","","","","","","","","","","Eczane","","","39.8397835","33.5088782","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ELMALI ECZANESI","active","10000","YAHŞİHAN","KIRIKKALE","","","Türkiye","","","","","","","","","","","Eczane","","","39.848901","33.452353","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"IŞITAN ECZANESİ","active","10000","YILDIRIM","BURSA","","","Türkiye","2243515007","","","","","","","","","","Eczane","","","40.1787113","29.1623231","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SARA ECZANESİ","active","10000","GEBZE","KOCAELİ","","","Türkiye","","","","","","","","","","","Eczane","","","40.8025157","29.4397941","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BİLGE ECZANESİ","active","10000","EDREMİT","BALIKESİR","","","Türkiye","","","","","","","","","","","Eczane","","","39.594664","27.021888","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BESAKULE ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3122863202","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖZLÜCE ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","2244136936","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VİTAMİN ECZANESİ","active","10000","BANDIRMA","BALIKESİR","","","Türkiye","2667181196","","","","","","","","","","Eczane","","","40.353707","27.971405","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DENİZ ECZANESİ","active","10000","MERKEZ","YALOVA","","","Türkiye","2264087880","","","","","","","","","","Eczane","","","40.654895","29.284186","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SOLİ ECZANESİ","active","10000","MEZİTLİ","MERSİN","","","Türkiye","5413551991","","","","","","","","","","Eczane","","","36.8573692","34.3976356","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YALINAYAK ECZANESİ","active","10000","TOROSLAR","MERSİN","","","Türkiye","3242293713","","","","","","","","","","Eczane","","","37.0589669","34.4198243","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ECZANE YESIL","active","10000","PENDİK","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","40.879326","29.258135","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ECZANE AVRUPA","active","10000","ÜMRANİYE","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.03332899999999","29.10136","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AKIN ECZANESİ","active","10000","ESENYURT","İSTANBUL","","","Türkiye","2126200635","","","","","","","","","","Eczane","","","41.0343177","28.6614809","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NAZLIM ECZANESİ","active","10000","KARABAĞLAR","İZMİR","","","Türkiye","","","","","","","","","","","Eczane","","","38.3465505","27.0441009","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ANKAMALL ECZANESİ","active","10000","YENİMAHALLE","ANKARA","","","Türkiye","3125412199","","","","","","","","","","Eczane","","","40.0129334","32.740723","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DEFNENİL ECZANESİ","active","10000","ETİMESGUT","ANKARA","","","Türkiye","","","","","","","","","","","Eczane","","","39.8346129","32.6051351","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ATEŞ ECZANESİ","active","10000","ÇORLU","TEKİRDAĞ","","","Türkiye","5539449350","","","","","","","","","","Eczane","","","41.155812","27.8137319","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NURAN ECZANESİ","active","10000","BEYOĞLU","İSTANBUL","","","Türkiye","2122351622","","","","","","","","","","Eczane","","","41.036944","28.9775","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERTEM ECZANESİ","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NEHİR ECZANESİ","active","10000","İPEKYOLU","VAN","","","Türkiye","4322140400","","","","","","","","","","Eczane","","","38.6014262","43.63091","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MOLEKÜL ECZANESİ","active","10000","KAYAPINAR","DİYARBAKIR","","","Türkiye","5070534276","","","","","","","","","","Eczane","","","37.9653913","40.0815606","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
